"folioviv","","conex_inte","ing_cor","energia","comunica","menores"
"3160296020","","2","38792.31","150","58.06","1"
"3160296413","","2","25962.27","345","600","1"
"3160296414","","2","24211.91","78","464.51","2"
"3160296422","","2","12957.75","240","290.32","0"
"3160296423","","2","28705.07","210","464.51","0"
"3160296424","","2","16664.7","60","145.16","1"
"3160296425","","2","23337.32","451.69","580.64","2"
"3160296806","","1","46818.15","222","2400","0"
"3160296808","","2","18169.14","66","120","1"
"3160296809","","2","13610.16","274.5","300","0"
"3160296810","","2","8257.63","144","60","2"
"3160296901","","2","27566.88","64.5","290.32","3"
"3160296902","","2","15106.44","100.5","580.64","0"
"3160296903","","2","28835.26","208.5","580.64","0"
"3160296905","","1","118837.46","532.45","11482.25","1"
"3160327213","","2","64613.41","555","1161.29","1"
"3160327214","","2","13944.29","549.19","232.25","1"
"3160327215","","2","12441.56","567.77","580.64","0"
"3160327216","","2","15710.28","750","406.45","0"
"3160327217","","2","35404.39","855","435.48","1"
"3160327520","","2","30867.54","375","464.51","3"
"3160327521","","2","48411.65","1741.35","812.9","2"
"3160327522","","1","25609.7","300","9406.44","1"
"3160327523","","2","30975.64","357","464.51","1"
"3160327601","","2","39316.13","63","240","0"
"3160327602","","2","47323.67","1410","300","2"
"3160327604","","2","59253.57","609","300","1"
"3160327605","","2","56626.84","321","180","1"
"3160327606","","2","19896.76","225","180","0"
"3160327707","","2","19331.29","211.5","360","0"
"3160327708","","2","36799.77","907.5","150","2"
"3160327709","","2","41601.51","553.5","450","2"
"3160327710","","2","28693.42","745.5","300","0"
"3160327711","","2","25668.23","622.5","450","1"
"3160327712","","2","16780.29","267","2760","0"
"3160328301","","2","14602.57","285","290.32","2"
"3160328302","","2","41888.74","515.22","9290.32","0"
"3160328303","","2","38008.78","2124.19","1306.45","0"
"3160328304","","2","39747.69","1035.24","1161.29","2"
"3160328305","","1","18771.27","231","1040.32","0"
"3160328306","","2","27072.57","1299.34","580.64","1"
"3160328419","","2","29994.74","345","580.64","2"
"3160328422","","2","30149.16","345","290.32","2"
"3160328423","","1","24957.37","315","290.32","2"
"3160328813","","2","42006.65","447","150","3"
"3160328815","","2","60781.12","915","450","1"
"3160328816","","2","38241.81","430.5","1050","0"
"3160328817","","1","71400.25","756","3000","1"
"3160328818","","1","48286.2","3270","1800","1"
"3160328908","","1","36399.21","525","958.06","1"
"3160328910","","2","44465.39","593.37","174.19","0"
"3160328911","","2","95922.24","770.08","435.48","3"
"3160328912","","2","23259.1","353.22","145.16","1"
"3160352001","","2","8293.87","166.5","145.16","2"
"3160352002","","1","13207.83","119.22","145.16","0"
"3160352005","","1","17773.85","247.79","145.16","2"
"3160352216","","2","16533.25","462.09","290.32","0"
"3160352217","","2","22212.98","300","580.64","1"
"3160352218","","2","31093.64","92.9","232.25","0"
"3160352219","","2","44993.07","2459.03","1451.61","1"
"3160352221","","2","26526.31","197.41","870.96","0"
"3160352606","","1","15677.87","444","150","1"
"3160352607","","1","19894.16","264","270","0"
"3160352609","","1","23036.94","124.5","600","4"
"3160352610","","1","20744.13","333","600","2"
"3160352711","","2","32224.65","378","480","1"
"3160352712","","2","37930.66","780","1260","0"
"3160352713","","2","11161.81","390","600","0"
"3160352715","","2","20713.25","292.5","900","2"
"3160361307","","2","27712.99","865.01","290.32","0"
"3160361308","","2","36927.42","3634.83","290.32","0"
"3160361309","","2","9523.83","1135.64","580.64","2"
"3160361310","","2","74844.66","420","290.32","1"
"3160361501","","1","18257.01","900","1470.96","1"
"3160361502","","2","23672.34","768.38","290.32","0"
"3160361503","","2","17871.28","854.95","290.32","1"
"3160361504","","2","30036.6","856.45","580.64","0"
"3160361505","","2","23899.12","931.45","290.32","0"
"3160361506","","1","81809.57","2339.99","2070.96","2"
"3160361819","","2","54875.35","351","3300","0"
"3160361820","","2","42157.19","802.5","600","0"
"3160361821","","2","12134.43","240","150","2"
"3160361823","","2","9852.49","187.5","300","1"
"3160361824","","2","12141.59","78","150","0"
"3160361913","","2","10733.16","525.19","58.06","0"
"3160361914","","2","33604.79","372","870.96","1"
"3160361915","","2","17069.84","415.06","754.83","2"
"3160361918","","2","13161.76","358.06","580.64","1"
"3160361918","","2","1726.62","220.16","435.48","0"
"3160393007","","2","32327.4","306","174.19","1"
"3160393009","","2","33905.71","545.8","7548.38","1"
"3160393010","","2","8660.4","231","58.06","0"
"3160393401","","2","26912.77","525","1219.35","1"
"3160393402","","2","51448.16","1934.41","580.64","0"
"3160393403","","2","25156.62","272.17","580.64","1"
"3160393404","","2","24874.92","196.5","580.64","1"
"3160393405","","2","27547.16","345","145.16","1"
"3160393421","","2","42814.31","732.19","435.48","1"
"3160393422","","2","39343.41","1201.06","232.25","1"
"3160393423","","2","51782.94","1673.22","290.32","0"
"3160393424","","2","18988.61","210","290.32","0"
"3160393425","","2","24729.47","75","580.64","1"
"3160393612","","2","29041.3","421.5","300","0"
"3160393615","","2","26085.86","756","300","2"
"3160393716","","2","39462.28","1080","1500","2"
"3160393717","","2","21519.51","750","300","2"
"3160393718","","2","28638.53","388.5","750","0"
"3160393719","","2","15447.17","514.5","360","0"
"3160421202","","2","43522.06","360","1161.28","0"
"3160421204","","2","20840.65","1085.51","290.32","0"
"3160421205","","2","79369.52","1822.64","580.64","3"
"3160421223","","2","13866.42","324.18","87.09","0"
"3160421224","","1","45734.2","5603.22","1945.16","2"
"3160421311","","2","25596.4","431.12","870.96","2"
"3160421312","","2","24207.19","480","580.64","2"
"3160421313","","1","29435.04","750","2070.96","1"
"3160421315","","2","54897.73","1154.51","1451.61","2"
"3160421506","","2","33870.34","1558.05","725.8","3"
"3160421507","","2","25250.46","966.14","87.09","2"
"3160421508","","2","34205.32","725.8","290.32","1"
"3160421510","","2","38611.43","322.5","600","0"
"3160421917","","2","46685.26","675","725.8","0"
"3160421917","","2","60853.35","150","435.48","1"
"3160421918","","2","16614.65","177.09","87.09","1"
"3160421919","","2","42823.47","812.9","870.96","0"
"3160421920","","2","11219.81","496.34","580.64","0"
"3160429013","","2","14702.43","231","145.16","2"
"3160429014","","2","26374.72","876.77","4470.96","0"
"3160429016","","2","15425.33","422.66","145.16","3"
"3160429017","","2","19707.67","375","580.64","2"
"3160429018","","2","7642.97","202.5","58.06","1"
"3160429407","","2","12880.36","800.32","290.32","1"
"3160429408","","2","21900.58","271.5","580.64","1"
"3160429409","","2","35870.73","685.15","870.96","0"
"3160429410","","2","19118.03","255","290.32","1"
"3160429620","","2","16514.54","226.5","150","3"
"3160429621","","2","13476.79","453","600","2"
"3160429622","","2","43599.03","700.5","600","1"
"3160429623","","2","43883.49","93","1050","1"
"3160429624","","2","21843.18","1002","600","3"
"3160429801","","2","10733.2","270","300","2"
"3160429802","","2","20652.42","240","300","1"
"3160429804","","2","29765.87","585","300","1"
"3160430209","","2","12563.92","30","23.22","1"
"3160430211","","2","31025.27","90","638.7","1"
"3160430319","","2","13683.01","294","290.32","0"
"3160430512","","2","28100.77","324.43","870.96","3"
"3160430513","","2","44048.41","331.93","435.48","2"
"3160430516","","2","10664.06","157.5","232.25","1"
"3160430701","","2","26112.9","798","150","1"
"3160430702","","2","26919.72","408","300","2"
"3160430703","","2","69139.63","447","600","0"
"3160440017","","2","60601.31","352.5","1161.29","1"
"3160440018","","2","8463.18","67.5","290.32","0"
"3160440411","","2","6333.07","165","348.38","0"
"3160440412","","2","26108.97","1790.31","551.61","1"
"3160440413","","2","20756.08","72","972.57","0"
"3160440420","","2","29664.39","615","580.64","0"
"3160440421","","2","42987.13","477","580.64","0"
"3160440423","","2","20730.91","1372.25","290.32","0"
"3160440807","","2","48368.07","570","600","1"
"3160440808","","2","30169.54","360","1200","0"
"3160440809","","2","35766.62","534","600","3"
"3160440810","","2","27467.21","1800","900","1"
"3160440902","","2","43119.04","352.5","174.19","2"
"3160440906","","2","77029.74","253.83","1161.29","3"
"3160443211","","2","23715.9","1114.83","290.32","0"
"3160443215","","2","21574.85","343.54","145.16","2"
"3160443221","","2","21677.47","138","290.32","2"
"3160443601","","2","17183.83","481.5","420","1"
"3160443602","","2","12635.38","300","600","0"
"3160443708","","2","7963.25","213","90","0"
"3160443710","","2","31857.19","129","300","2"
"3160447015","","2","46324.71","656.22","1306.45","1"
"3160447018","","2","9619.1","435","406.45","0"
"3160447407","","1","45799.94","1214.51","895.16","2"
"3160447410","","2","37054.97","1068.38","300","1"
"3160447620","","2","15734.29","277.5","264","0"
"3160447621","","2","26398.86","360","300","0"
"3160447624","","1","29586.43","1584","750","2"
"3160447801","","2","32936.64","1716","1800","1"
"3160447802","","2","34039.3","477","840","2"
"3160447803","","2","45974.7","793.5","1500","2"
"3160447804","","2","36401.94","270","1200","2"
"3160447806","","2","38882.1","450","240","0"
"3160459301","","2","84773.32","491.22","1074.19","0"
"3160459303","","2","18586.15","232.25","290.32","2"
"3160459304","","2","35033.37","488.75","174.19","0"
"3160459305","","2","23118.25","361.5","435.48","3"
"3160459306","","1","40521.6","742.54","348.38","3"
"3160459419","","2","50260.14","681.66","580.64","0"
"3160459420","","2","35946.21","180","232.25","1"
"3160459421","","2","24970.65","277.5","290.32","2"
"3160459422","","2","32960.61","150","145.16","0"
"3160459423","","2","22379.74","1491.29","174.19","0"
"3160459424","","1","28117.87","1192.73","895.16","1"
"3160459813","","2","19479.54","1470","480","2"
"3160459815","","2","15658.78","570","900","0"
"3160459816","","2","17430.65","352.5","180","1"
"3160459817","","2","21151.04","225","60","1"
"3160459818","","2","35960.5","300","600","1"
"3160459907","","2","14960.08","300","145.16","2"
"3160459908","","2","45396.15","375","2090.32","1"
"3160459909","","2","12725.74","360","232.25","0"
"3160459910","","1","27248.18","450","1756.44","0"
"3160459912","","2","60486.15","387.09","1180.64","2"
"3160467001","","2","53031.23","1687.2","2758.06","1"
"3160467003","","2","21901.7","532.25","580.64","0"
"3160467004","","2","18463.06","516.33","1161.29","1"
"3160467005","","2","17777.13","307.06","580.64","0"
"3160467006","","2","11246.64","582.32","58.06","0"
"3160467220","","2","30797.34","622.01","1161.29","0"
"3160467221","","2","11644.19","364.5","145.16","0"
"3160467222","","2","46668.14","629.03","580.64","0"
"3160467223","","2","19241.17","517.25","290.32","2"
"3160467607","","2","11131.33","571.5","300","0"
"3160467609","","2","22217.79","240","1200","1"
"3160467610","","2","13829.48","384","300","1"
"3160467611","","2","23282.47","987","300","2"
"3160467612","","2","56469.52","1350","450","2"
"3160467714","","2","22801.6","285","300","1"
"3160467715","","2","17010.27","540","600","2"
"3160467716","","2","30620.16","720","600","1"
"3160467717","","2","12567.44","150","600","1"
"3160478307","","2","25866.98","82.5","580.64","0"
"3160478308","","2","61431.9","1408.05","870.96","0"
"3160478309","","2","24479.22","235.16","725.8","1"
"3160478310","","2","23684.17","394.83","754.83","1"
"3160478311","","2","34433.17","450","812.9","0"
"3160478501","","2","27166.42","1756.01","870.96","0"
"3160478502","","2","38926.23","1252.25","600","0"
"3160478502","","2","16796.99","786.29","580.64","1"
"3160478503","","2","35217.05","553.5","290.32","1"
"3160478504","","2","18872.99","2024.85","435.48","0"
"3160478505","","2","27009.54","871.45","435.48","3"
"3160478506","","2","8746.32","487.5","580.64","0"
"3160478819","","2","40228.47","528","600","1"
"3160478820","","2","38801.1","1590","1200","0"
"3160478822","","1","66801.31","2406","8700","1"
"3160478824","","2","20524.26","871.5","1020","0"
"3160478913","","2","26039.84","1455.48","145.16","2"
"3160478913","","1","12873.87","600","740.32","0"
"3160478916","","2","47380.93","1152.48","580.64","2"
"3160478918","","1","56427.96","2712.58","1882.25","0"
"3160482207","","2","16906.06","1780.16","290.32","3"
"3160482208","","1","43213.44","2864.51","1190.32","0"
"3160482209","","2","30994.15","1140","435.48","1"
"3160482210","","1","73511.34","4345.16","2647.64","1"
"3160482211","","2","84316.13","1710.48","1161.29","3"
"3160482211","","2","32562.63","1710.48","580.64","2"
"3160482212","","2","51129.37","585","1219.35","0"
"3160482319","","1","140586.04","556.5","1453.54","1"
"3160482320","","2","36542.03","748.39","580.64","1"
"3160482321","","2","24756.56","434.03","580.64","2"
"3160482323","","1","26935.7","1132.25","2670","1"
"3160482514","","2","20369.52","525","290.32","1"
"3160482515","","1","118326.23","1713.87","2073","2"
"3160482517","","2","115370.68","378","580.64","0"
"3160482518","","2","15264.94","165","580.64","1"
"3160482702","","2","36168.89","1791","660","1"
"3160482704","","1","30590.13","3945","1929","1"
"3160482706","","2","40342.71","828","426","1"
"3160483007","","2","32701.68","165","290.32","0"
"3160483009","","2","34831.29","186","116.12","0"
"3160483010","","2","44690.5","1581.29","870.96","2"
"3160483011","","1","56960.88","425.7","1634.32","1"
"3160483012","","1","32073.52","2345.8","348.38","1"
"3160483402","","2","81497.56","946.44","870.96","0"
"3160483403","","2","8637.45","203.22","145.16","2"
"3160483404","","2","11137.38","203.22","58.06","1"
"3160483405","","1","23599.72","375","1335.48","0"
"3160483406","","2","66258.15","1017.72","1306.45","2"
"3160483613","","2","42686.12","726","300","0"
"3160483613","","2","30461.05","30","360","1"
"3160483615","","2","19570.88","480","300","0"
"3160483616","","1","84548.65","403.5","1650","1"
"3160483617","","2","54034.75","210","420","1"
"3160483617","","2","35595.76","516","1200","1"
"3160483722","","2","22058.8","711","300","0"
"3160501313","","2","53929.79","831.28","87.09","0"
"3160501314","","2","24995.86","110.32","145.16","0"
"3160501315","","2","11749.69","258","87.09","0"
"3160501317","","2","13822.75","29.03","58.06","0"
"3160501318","","2","8890.47","212.41","290.32","0"
"3160501507","","2","21144.12","374.99","870.96","0"
"3160501509","","2","41255.61","627.09","870.96","3"
"3160501510","","2","22624.45","385.16","1161.29","2"
"3160501512","","2","31228.99","454.58","1509.67","0"
"3160501919","","2","3995.95","175.5","87.09","0"
"3160501921","","2","37025.24","995.8","1161.29","0"
"3160501923","","2","24091.66","266.12","116.12","1"
"3160501924","","2","15076.8","235.5","58.06","1"
"3160512014","","2","25632.43","984.67","580.64","0"
"3160512014","","2","20705.17","261.29","870.96","2"
"3160512015","","2","16807.16","1923.45","504","0"
"3160512017","","2","31090.44","450","812.9","2"
"3160512018","","2","11230.69","180","580.64","0"
"3160512407","","1","36144.59","2275.35","1074.19","1"
"3160512408","","2","14907.96","1496.7","145.16","0"
"3160512409","","2","17842.68","306","116.12","0"
"3160512410","","2","52351.59","2843.7","725.8","1"
"3160512412","","2","16024.87","227.66","145.16","0"
"3160512619","","2","50721.14","525","2700","0"
"3160512620","","2","41476.71","417","300","1"
"3160512622","","2","22889.41","319.5","300","1"
"3160512624","","2","18851.36","435","300","0"
"3160512801","","2","12594.31","1600.5","300","2"
"3160512802","","2","44940.36","600","900","0"
"3160512803","","1","40844.22","2115","1350","0"
"3160512804","","2","8704.91","75","600","0"
"3160512805","","2","19195.6","480","600","0"
"3160512806","","2","20283.91","585","840","1"
"3200004503","","1","54267.94","2341.93","1140","0"
"3200004504","","1","24301.01","330","780","0"
"3200004505","","1","42493.39","2482.25","1140","0"
"3200010301","","1","149138.44","2636.99","2325.29","0"
"3200010302","","2","14135.85","1020.96","2100","0"
"3200010303","","1","86155.72","2123.22","5850","2"
"3200010304","","1","54458.7","2220.96","4467","2"
"3200010305","","1","46737.33","570","2241.29","0"
"3200011001","","2","42984.17","3933.87","580.64","0"
"3200011003","","2","120688.5","4218.87","3000","3"
"3200011004","","2","59771.72","25","870.96","1"
"3200011006","","2","26072.21","2058.38","540","0"
"3200016601","","1","74720.35","2175","2367","0"
"3200016602","","2","26403.88","1875","750","0"
"3200016602","","2","8016.38","112.5","300","1"
"3200016605","","1","40539.31","1800","1767","0"
"3200016606","","1","50891.77","1350","2427","2"
"3200017901","","2","16974.39","1718.51","1260","0"
"3200017906","","1","71214.03","2143.93","1747.64","1"
"3200024801","","2","51076.24","2400","300","1"
"3200024802","","1","19008.17","1852.5","2940","0"
"3200024803","","1","30024.55","2100","600","1"
"3200024804","","1","45147.5","2130","1350","0"
"3200024805","","1","49160.64","1770","2490","1"
"3200024806","","1","87688.5","195","5100","0"
"3200047401","","1","136599.41","3137.32","2087.32","1"
"3200047403","","1","104936.32","665.32","2186.12","2"
"3200047405","","1","61317.66","480","3570","0"
"3200047406","","1","1438778.59","14951.61","4467","0"
"3200056002","","1","33945.63","1950","870","0"
"3200065602","","1","76169.75","495","360","0"
"3200065603","","1","29950.81","375","1800","0"
"3200065605","","1","149704.9","450","1770","2"
"3200065606","","1","547999.24","4200","2067","0"
"3200078701","","2","27757.34","1305","450","3"
"3200078702","","2","31908.18","195","651","0"
"3200078703","","2","17525.39","2284.5","594","0"
"3200078704","","1","89935.05","1320","2100","2"
"3200078705","","1","22430.43","985.5","1680","2"
"3200078706","","1","49844.25","1084.5","1899","0"
"3200084701","","1","80125.98","1920","1140","0"
"3200084703","","2","33334.35","480","300","0"
"3200084704","","1","33367.68","2820","570","2"
"3200084705","","2","28475.39","1935","450","2"
"3200145201","","1","88224.34","2266.93","2020.64","2"
"3200145202","","1","46672.05","3888.87","1725.48","0"
"3200145203","","1","97654.49","743.22","935.32","3"
"3200145204","","1","44109.54","473.32","1374.19","1"
"3200145205","","1","30571.27","420","1110","0"
"3200145206","","2","27479.89","870.96","725.8","0"
"3200149202","","2","17240.42","595.88","145.16","1"
"3200149203","","1","132097.51","2716.93","1758","0"
"3200149204","","1","45675.23","2136.43","2569.64","0"
"3200149206","","2","30434.92","1966.93","290.32","0"
"3200152501","","2","26397.17","1993.4","1780.64","2"
"3200152503","","1","45165.65","1864.11","870","0"
"3200152504","","1","62822.5","1851.29","3793.54","1"
"3200152505","","1","50110.76","1290.96","2931.29","0"
"3200152506","","1","43373.45","1193.46","1761.29","0"
"3200156302","","2","62125.41","6635.27","725.8","0"
"3200156303","","2","25705.48","1200.96","590.32","0"
"3200156304","","2","36034.02","1313.12","872.32","0"
"3200156306","","1","160119.19","1425","1791","0"
"3200195802","","2","16052.44","270","300","3"
"3200195803","","2","25421.5","1477.5","750","0"
"3200195805","","1","86852.42","5449.5","1140","1"
"3200207401","","2","20110.81","390","580.64","1"
"3200207402","","1","26168.45","805.64","290.32","2"
"3200207403","","1","52615.58","880.64","1180.64","2"
"3200207404","","2","77269.48","2416.93","580.64","0"
"3200209002","","2","18489.12","1025.8","348.38","2"
"3200209003","","1","15913.25","862.64","1490.32","0"
"3200210601","","1","37583.6","1800","1200","0"
"3200210602","","2","98557.3","2475","2400","2"
"3200210605","","1","65239.64","1500","1200","2"
"3200210606","","1","93249.58","750","600","2"
"3200226501","","2","28166.78","1505.8","290.32","3"
"3200226502","","2","22286.75","154","290.32","4"
"3200226503","","1","44519.74","6241.93","1460.32","1"
"3200226505","","2","20513.66","1888.06","290.32","1"
"3200226506","","2","6663.21","1290.96","290.32","0"
"3200232301","","1","14441.42","405","145.16","2"
"3200232302","","2","13634.3","1872.09","2322.58","3"
"3200232303","","2","32535.69","270","1161.29","1"
"3200232304","","1","106703.29","2453.61","2051.61","4"
"3200232305","","2","13933.05","365.32","290.32","1"
"3200232306","","2","92941.75","1676.61","2032.25","1"
"3200236901","","1","35344.69","564.82","1490.32","2"
"3200236902","","2","46295.8","1639.35","435.48","0"
"3200236903","","1","46369.55","1686.29","1717.74","1"
"3200236904","","1","93752.07","2041.93","1635.48","1"
"3200236905","","1","208550.95","2116.93","1545","2"
"3200242802","","2","17444.26","555","300","0"
"3200242803","","2","36393.42","675","4500","0"
"3200242804","","1","51783.56","480","1980","1"
"3200242805","","1","40759.19","1239","1347","1"
"3200248701","","1","64426.88","2535","2520","0"
"3200248702","","1","69903.4","2925","3090","0"
"3200248703","","1","53213.1","610.5","2340","0"
"3200248705","","2","60226.2","2385","750","0"
"3200250201","","1","37369.44","720","1200","0"
"3200250202","","1","25367.12","792.82","600","0"
"3200250204","","1","29255.21","195","1350","0"
"3200250205","","2","9751.98","580.64","290.32","0"
"3200250206","","1","44896.66","720","1380","2"
"3200279501","","2","42682.71","2256.29","1161.29","1"
"3200279502","","1","35779.6","927.24","1290","0"
"3200279503","","1","38946.12","2311.93","1780.64","1"
"3200279504","","1","67809.37","195","1930.64","1"
"3200279506","","1","94347.87","3864.87","2110.64","1"
"3200286301","","1","52860.74","4999.83","3031.93","0"
"3200286304","","1","67075.46","2012.9","1800","1"
"3200286305","","2","51227.47","1901.61","435.48","0"
"3200290403","","2","31735.32","2211.29","1161.29","2"
"3200290406","","1","76716.59","805.64","2065.64","2"
"3200297001","","1","52511.39","2051.61","1490.32","3"
"3200297002","","1","34385.07","863.7","830.32","1"
"3200297003","","2","36503.09","880.64","290.32","1"
"3200297004","","1","44999.99","648.38","1400.32","0"
"3200297005","","2","24220.32","1180.64","1161.29","2"
"3200297006","","1","19644.43","735.48","590.32","1"
"3200308601","","2","24455.62","639","300","0"
"3200308602","","1","39501.62","750","597","1"
"3200308604","","1","35827.97","2190","3030","2"
"3200308605","","1","43175.39","555","1380","0"
"3200308606","","2","33998.33","1835","9750","1"
"3200338701","","1","50262.26","3735","1200","1"
"3200338702","","1","46975.93","1350","900","1"
"3200338703","","1","53557.36","1875","630","0"
"3200338704","","1","40744.88","2280","390","1"
"3200338705","","2","20631.14","525","600","0"
"3200338706","","2","52381.94","1800","1047","0"
"3200367201","","2","63947.91","2028.87","4354.83","1"
"3200367202","","2","28292.79","824.51","870.96","3"
"3200367203","","1","32986.07","444.19","1345.16","2"
"3200367204","","2","23208.44","435","580.64","2"
"3200367206","","1","41613.79","2251.45","1490.32","0"
"3200378201","","1","56363.22","2311.93","2830.64","1"
"3200378202","","2","59267.5","1929.43","1375.64","0"
"3200378205","","1","80349.06","1751.61","2961.29","1"
"3200379801","","1","142997.36","6390","1983","0"
"3200379804","","1","151106.53","1500","3450","0"
"3200379805","","1","75442.61","2250","3000","0"
"3200379806","","1","108960.47","5058","3300","0"
"3200386902","","1","40795.02","300","2080.64","0"
"3200386903","","2","23838","944.8","747","0"
"3200386904","","1","34728.25","450","1790.32","0"
"3200386906","","1","105688.44","312","4200","0"
"3200405501","","2","44399.8","825.48","580.64","1"
"3200405503","","1","17071.71","1951.93","600","0"
"3200405505","","1","90866.17","2176.93","1895.32","0"
"3200405506","","1","60091.18","2659.98","2245.16","0"
"3200420801","","2","96724.78","1200","1800","2"
"3200420802","","2","76377.02","2190","1800","1"
"3200420804","","1","29350.81","975","690","2"
"3200423401","","1","47420.71","1170.96","1330.64","0"
"3200423402","","2","14169","880.64","580.64","1"
"3200423403","","2","59371.85","1180.64","1670.32","0"
"3200423405","","1","24903.44","353.56","290.32","0"
"3200423406","","2","37092.83","4006.44","929.03","2"
"3200432301","","1","121056.86","1080","1950","0"
"3200432303","","1","138916.15","1017","2886","0"
"3200432305","","1","89539.22","1417.5","2904","0"
"3200434901","","1","21829.18","1200","1080","3"
"3200434902","","1","71424.85","1500","2070","0"
"3200434905","","1","39737.89","2220","2070","0"
"3200465801","","2","28661.76","1245","55","0"
"3200465802","","1","149570.83","2175","2550","0"
"3200465803","","1","79155.51","2370","1800","0"
"3200465804","","2","53098.43","6330","657.5","0"
"3200465805","","1","62827.83","720","2040","0"
"3200465806","","1","65727.23","2325","2190","0"
"3200472401","","1","32359.34","388.5","2429.51","1"
"3200472402","","2","33707.5","180","87.09","0"
"3200472403","","2","28944.93","2386.93","561","0"
"3200472404","","2","40175.03","580.64","1451.61","1"
"3200472405","","1","71541.68","416.12","562.5","1"
"3200472406","","2","27666.47","450","290.32","0"
"3200482001","","1","16093.96","2232.57","1155","0"
"3200482002","","1","24301.87","2121.29","1167","0"
"3200482004","","1","50743.33","2631.28","1530","0"
"3200482005","","1","125210.72","449.66","4270.64","0"
"3200482006","","1","14509.17","2176.93","1590","0"
"3200498601","","1","20615.34","1080","3780","1"
"3200498602","","2","25809.82","1197","600","0"
"3200498603","","1","78050.13","375","1989","0"
"3200498605","","1","47262.28","2451","2700","0"
"3200504701","","1","130875.09","3600","1440","0"
"3200504704","","1","49606.7","1500","1500","0"
"3200504705","","1","44195.52","2415","1260","0"
"3200507402","","1","76804.92","2166.77","1167","0"
"3200507405","","1","13268.36","375","2080.64","1"
"3200507406","","1","59935.93","760.64","6000","1"
"3200511201","","1","92524.66","2550","3072.29","0"
"3200511202","","2","23220.97","300","580.64","2"
"3200511203","","1","57538.71","2415.29","2421.96","0"
"3200511204","","1","79228.38","645","3000","0"
"3200511206","","1","84746.91","2356.45","3271.93","0"
"3200536501","","1","133633.51","2491.93","1790.32","0"
"3200536502","","1","83525.29","1305","6867","0"
"3200536503","","1","102939.82","2100.96","9198.38","0"
"3200536504","","2","177048.69","165","4761.29","1"
"3200536506","","1","120093.18","600","1574.32","1"
"3200542302","","1","48423.9","2146.93","2110.64","0"
"3200542303","","1","63007.17","2051.61","1040.32","0"
"3200542304","","1","74816.98","1898.61","1770.96","2"
"3200542305","","1","75349.74","2051.61","4403.22","0"
"3200558001","","1","94204.44","432","3125.8","1"
"3200558003","","2","15582.26","2112.09","580.64","3"
"3200558004","","2","44218.5","375","987.09","1"
"3200558006","","1","44807.48","345","3997.93","0"
"3200559901","","1","23339.4","880.3","1770.96","2"
"3200559903","","1","98866.97","1470.96","3972.58","0"
"3200559904","","2","30536.26","816.14","290.32","0"
"3200559905","","2","14086.95","1170.96","580.64","0"
"3200566801","","1","38178.86","150","3900","0"
"3200566802","","1","42401.96","1425","2250","0"
"3200566804","","1","27250.1","490.5","1050","0"
"3200566806","","2","20443.74","1899","300","5"
"3200567401","","2","42279.98","1455","1695.96","1"
"3200567402","","1","100966.62","825","2090.32","0"
"3200567403","","1","72605.86","1725","1725.96","0"
"3200567404","","1","53789.71","1500","2216.12","0"
"3200567406","","2","47464.58","429","1485.96","2"
"3200595601","","1","84667.38","1140","2850","0"
"3200595603","","1","94348.15","345","750","2"
"3200595604","","1","45052.68","1800","1680","0"
"3200595605","","1","121985.37","1950","5580","1"
"3200635001","","1","47079.25","880.64","1920.96","0"
"3200635003","","1","73542.31","3174.19","2080.64","2"
"3200635004","","2","24392.9","2543.22","1741.93","2"
"3200635005","","1","56691.77","2299.83","2653.54","0"
"3200635006","","2","30668.47","1350.96","1415.32","2"
"3200639601","","1","27016.15","2220","1440","0"
"3200639603","","2","89549.6","2400","300","3"
"3200639605","","1","61099.5","840","2370","2"
"3200639606","","1","44389.33","1605","1650","1"
"3200652701","","1","28598.32","945","1650","3"
"3200652703","","1","50444.23","1950","1800","1"
"3200652704","","2","20125.26","750","300","1"
"3200652705","","2","17650.78","840","600","0"
"3200652706","","2","24245.9","1185","300","1"
"3200654201","","1","30290.44","436.5","1727.12","0"
"3200654202","","1","37792.89","1060.64","1721.12","1"
"3200654203","","2","25466.61","960.96","290.32","2"
"3200659501","","1","49084.43","2194.83","2380.64","1"
"3200659503","","2","25403.21","810.48","2090.32","0"
"3200659504","","2","33951.8","1872.58","870.96","1"
"3200659505","","2","7452.1","885.48","290.32","0"
"3200659506","","2","21657.41","2116.93","290.32","2"
"3200664701","","1","109032.75","450","2220","2"
"3200664703","","1","62065.56","5925","2100","0"
"3200664704","","2","34523.84","2310","300","1"
"3200664705","","1","50896.7","307.5","645","2"
"3200664706","","1","86472.45","1170","2700","0"
"3200671201","","1","28052.52","375","1345.16","0"
"3200671203","","1","92781.58","1275","1690.45","0"
"3200671205","","1","80053.63","1305","3945","1"
"3200671206","","1","26850.82","750","3600","3"
"3200676501","","2","81659.36","210","580.64","0"
"3200676502","","1","71318.86","600","1720.64","0"
"3200676503","","1","104408.11","1029","2037.96","1"
"3200676504","","1","32022.41","507.82","1480.64","1"
"3200676506","","1","105305.95","2095.93","2801.61","1"
"3200694301","","1","156149.33","447","4824","0"
"3200694302","","1","153340.73","1901.61","7882.25","1"
"3200694303","","1","90679.24","405","3150","2"
"3200694304","","1","111947.73","300","2100","0"
"3200694305","","1","96174.04","291","1680.96","2"
"3200694306","","1","130689.75","135","2700","2"
